X,Y,FID,LEAAUNumbe,LEAInstNam,LEACategor,LEAIUNumbe,LEAIU,LEACountyN,LEAStatus,LEAStatusE,LEAWebAddr,LEAMailing,LEAMaili_1,LEAMaili_2,LEAMaili_3,LEAMaili_4,LEAMaili_5,LEALocatio,LEALocat_1,LEALocat_2,LEALocat_3,LEALocat_4,LEALocat_5,LEAPhoneNu,LEAPhone_1,LEAAdminTi,LEAAdminSa,LEAAdminFi,LEAAdminMi,LEAAdminLa,LEAAdminSu,LEAAdminPh,LEAAdmin_1,SchoolInst,SchoolAUNN,SchoolBran,SchoolName,GradeYear,GradeList,GradeCtgy,K4_Half,K4_Full,K5_Half,K5_Full,Grade_1,Grade_2,Grade_3,Grade_4,Grade_5,Grade_6,Elementary,Grade_7,Grade_8,Grade_9,Grade_10,Grade_11,Grade_12,Secondary_,SchoolCoun,SchoolStat,SchoolSt_1,SchoolWebA,SchoolPhon,SchoolPh_1,SchoolMail,SchoolMa_1,SchoolMa_2,SchoolMa_3,SchoolMa_4,SchoolMa_5,SchoolLoca,SchoolLo_1,SchoolLo_2,SchoolLo_3,SchoolLo_4,SchoolLo_5,SchoolAdmi,SchoolAd_1,SchoolAd_2,SchoolAd_3,SchoolAd_4,SchoolAd_5,CyberSchoo
-79.985466955064581,40.460735912559528,209,102027560,Provident CS,Charter School,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,2016-06-01T00:00:00.000Z,http://www.providentcharterschool.org/,1400 Troy Hill Road, ,Pittsburgh,PA,15212,0,1400 Troy Hill Road, ,Pittsburgh,PA,15212,0,(412)636-2014, ,Chief Executive Officer,Mr,Brett, ,Marcoux, ,(443)534-9417,0,Regular School,102027560,8362,Provident CS,2017-2018,"3-6,7",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2016-06-01T00:00:00.000Z,http://www.providentcharterschool.org/,(412)636-2014, ,1400 Troy Hill Road, ,Pittsburgh,PA,15212,0,1400 Troy Hill Road, ,Pittsburgh,PA,15212,0,Chief Executive Officer,Mr,Brett, ,Marcoux, ,FALSE
-80.180194999951681,40.535579724722091,210,103027753,Quaker Valley SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.qvsd.org,100 Leetsdale Industrial Drive, ,Leetsdale,PA,15056,0,100 Leetsdale Industrial Drive, ,Leetsdale,PA,15056,0,(412)749-3600, ,Superintendent,Dr,Heidi, ,Ondek, , ,0,Regular School,103027753,447,Quaker Valley MS,2017-2018,"6,7-8",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1998-06-26T00:00:00.000Z, ,(412)749-5079, ,618 Harbaugh Street, ,Sewickley,PA,15143,1813,618 Harbaugh Street, ,Sewickley,PA,15143,1813, ,Mr,Anthony, ,Mooney, , 
-80.203494046520404,40.561379119177815,211,103027753,Quaker Valley SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.qvsd.org,100 Leetsdale Industrial Drive, ,Leetsdale,PA,15056,0,100 Leetsdale Industrial Drive, ,Leetsdale,PA,15056,0,(412)749-3600, ,Superintendent,Dr,Heidi, ,Ondek, , ,0,Regular School,103027753,448,Quaker Valley HS,2017-2018,9-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,2000-07-06T00:00:00.000Z, ,(412)749-6000, ,625 Beaver St, ,Leetsdale,PA,15056,1200,625 Beaver St, ,Leetsdale,PA,15056,1200, ,Mrs,Deborah, ,Riccobelli, , 
-80.191194814910162,40.548926645559035,212,103027753,Quaker Valley SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.qvsd.org,100 Leetsdale Industrial Drive, ,Leetsdale,PA,15056,0,100 Leetsdale Industrial Drive, ,Leetsdale,PA,15056,0,(412)749-3600, ,Superintendent,Dr,Heidi, ,Ondek, , ,0,Regular School,103027753,6108,Edgeworth El Sch,2017-2018,"K5H,1-5",ELEMENTARY,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2000-07-06T00:00:00.000Z, ,(412)749-3605, ,200 Meadow Ln, ,Sewickley,PA,15143,1105,200 Meadow Ln, ,Sewickley,PA,15143,1105,Principal,Mrs,Carol, ,Sprinker, , 
-80.16864351250922,40.530689179368977,213,103027753,Quaker Valley SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.qvsd.org,100 Leetsdale Industrial Drive, ,Leetsdale,PA,15056,0,100 Leetsdale Industrial Drive, ,Leetsdale,PA,15056,0,(412)749-3600, ,Superintendent,Dr,Heidi, ,Ondek, , ,0,Regular School,103027753,6852,Osborne El Sch,2017-2018,"K5H,1-5",ELEMENTARY,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1999-07-07T00:00:00.000Z, ,(412)749-4003, ,1414 Beaver St, ,Sewickley,PA,15143,2010,1414 Beaver St, ,Sewickley,PA,15143,2010,Principal,Mr,Aaron, ,Rea, , 
-79.832904088679044,40.520962350900838,214,103028203,Riverview SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.rsd.k12.pa.us,701 10th St, ,Oakmont,PA,15139,1165,701 10th St, ,Oakmont,PA,15139,1165,(412)828-1800, ,Superintendent,Dr,Margaret, ,DiNinno, ,(412)828-1800,0,Regular School,103028203,295,Tenth Street El Sch,2017-2018,K5F-6,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2000-07-12T00:00:00.000Z, ,(412)828-1800,2010,901 Pennsylvania Ave, ,Oakmont,PA,15139,1197,901 Pennsylvania Ave, ,Oakmont,PA,15139,1197,Principal,Mr,David, ,Zolkowski, , 
-79.839467019346401,40.505035595302623,215,103028203,Riverview SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.rsd.k12.pa.us,701 10th St, ,Oakmont,PA,15139,1165,701 10th St, ,Oakmont,PA,15139,1165,(412)828-1800, ,Superintendent,Dr,Margaret, ,DiNinno, ,(412)828-1800,0,Regular School,103028203,6109,Verner El Sch,2017-2018,K5F-6,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1995-07-24T00:00:00.000Z, ,(412)828-1800,3010,700 1st St, ,Verona,PA,15147,1325,700 1st St, ,Verona,PA,15147,1325,Principal,Mrs,Mary Ann, ,Plance, , 
-79.844098830867679,40.525601719779573,216,103028203,Riverview SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.rsd.k12.pa.us,701 10th St, ,Oakmont,PA,15139,1165,701 10th St, ,Oakmont,PA,15139,1165,(412)828-1800, ,Superintendent,Dr,Margaret, ,DiNinno, ,(412)828-1800,0,Regular School,103028203,6928,Riverview JSHS,2017-2018,7-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,1997-10-23T00:00:00.000Z, ,(412)828-1800,1010,100 Hulton Rd, ,Oakmont,PA,15139,1943,100 Hulton Rd, ,Oakmont,PA,15139,1943,Principal,Mr,Eric, ,Hewitt, , 
-79.968134152100347,40.524008820326664,217,103028302,Shaler Area SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-09-22T00:00:00.000Z,http://www.sasd.k12.pa.us,1800 Mount Royal Blvd, ,Glenshaw,PA,15116,2117,1800 Mount Royal Blvd, ,Glenshaw,PA,15116,2117,(412)492-1200, ,Superintendent,Mr,Sean, ,Aiken, ,(412)492-1200,2801,Regular School,103028302,457,Jeffery Primary Sch,2017-2018,K5H-3,ELEMENTARY,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1997-07-02T00:00:00.000Z, ,(412)492-1200,5800,201 Wetzel Rd, ,Glenshaw,PA,15116,2236,201 Wetzel Rd, ,Glenshaw,PA,15116,2236,Principal,Ms,Kristy, ,Batis, , 
-79.94313784749842,40.547609731996197,218,103028302,Shaler Area SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-09-22T00:00:00.000Z,http://www.sasd.k12.pa.us,1800 Mount Royal Blvd, ,Glenshaw,PA,15116,2117,1800 Mount Royal Blvd, ,Glenshaw,PA,15116,2117,(412)492-1200, ,Superintendent,Mr,Sean, ,Aiken, ,(412)492-1200,2801,Regular School,103028302,458,Rogers Primary Sch,2017-2018,K5H-3,ELEMENTARY,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1996-07-26T00:00:00.000Z, ,(412)492-1200,8500,1500 Burchfield Road, ,Allison Park,PA,15101,0,1500 Burchfield Road, ,Allison Park,PA,15101,0,Principal,Ms,Cynthia, ,Foht, , 
-79.97447559415123,40.515277405690178,219,103028302,Shaler Area SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-09-22T00:00:00.000Z,http://www.sasd.k12.pa.us,1800 Mount Royal Blvd, ,Glenshaw,PA,15116,2117,1800 Mount Royal Blvd, ,Glenshaw,PA,15116,2117,(412)492-1200, ,Superintendent,Mr,Sean, ,Aiken, ,(412)492-1200,2801,Regular School,103028302,460,Shaler Area HS,2017-2018,9-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,1996-07-26T00:00:00.000Z, ,(412)492-1200,1500,381 Wible Run Rd, ,Pittsburgh,PA,15209,1133,381 Wible Run Rd, ,Pittsburgh,PA,15209,1133,Principal,Dr,Timothy, ,Royall, , 
-79.94313784749842,40.547609731996197,220,103028302,Shaler Area SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-09-22T00:00:00.000Z,http://www.sasd.k12.pa.us,1800 Mount Royal Blvd, ,Glenshaw,PA,15116,2117,1800 Mount Royal Blvd, ,Glenshaw,PA,15116,2117,(412)492-1200, ,Superintendent,Mr,Sean, ,Aiken, ,(412)492-1200,2801,Regular School,103028302,4696,Burchfield Primary Sch,2017-2018,K5H-3,ELEMENTARY,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1998-06-26T00:00:00.000Z, ,(412)492-1200,4500,1500 Burchfield Rd, ,Allison Park,PA,15101,4000,1500 Burchfield Rd, ,Allison Park,PA,15101,4000,Principal,Mr,Jeffrey, ,Rojik, , 
-79.981142911749529,40.47558960282597,221,103028302,Shaler Area SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-09-22T00:00:00.000Z,http://www.sasd.k12.pa.us,1800 Mount Royal Blvd, ,Glenshaw,PA,15116,2117,1800 Mount Royal Blvd, ,Glenshaw,PA,15116,2117,(412)492-1200, ,Superintendent,Mr,Sean, ,Aiken, ,(412)492-1200,2801,Regular School,103028302,4843,Reserve Primary Sch,2017-2018,K5H-3,ELEMENTARY,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1996-07-26T00:00:00.000Z, ,(412)492-1200,7500,2107 Lonsdale St, ,Pittsburgh,PA,15212,1305,2107 Lonsdale St, ,Pittsburgh,PA,15212,1305,Principal,Ms,Eloise, ,Groegler, , 
-79.966442865168844,40.513455327801744,222,103028302,Shaler Area SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-09-22T00:00:00.000Z,http://www.sasd.k12.pa.us,1800 Mount Royal Blvd, ,Glenshaw,PA,15116,2117,1800 Mount Royal Blvd, ,Glenshaw,PA,15116,2117,(412)492-1200, ,Superintendent,Mr,Sean, ,Aiken, ,(412)492-1200,2801,Regular School,103028302,5101,Marzolf Primary Sch,2017-2018,K5H-3,ELEMENTARY,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1998-06-26T00:00:00.000Z, ,(412)492-1200,6500,101 Marzolf Road Ext, ,Pittsburgh,PA,15209,1119,101 Marzolf Road Ext, ,Pittsburgh,PA,15209,1119,Principal,Mr,Rick, ,Pelkofer, , 
-79.983128685295782,40.538514218941572,223,103028302,Shaler Area SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-09-22T00:00:00.000Z,http://www.sasd.k12.pa.us,1800 Mount Royal Blvd, ,Glenshaw,PA,15116,2117,1800 Mount Royal Blvd, ,Glenshaw,PA,15116,2117,(412)492-1200, ,Superintendent,Mr,Sean, ,Aiken, ,(412)492-1200,2801,Regular School,103028302,8001,Shaler Area El Sch,2017-2018,4-6,ELEMENTARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2008-07-01T00:00:00.000Z, ,(412)491-1200,3500,705 Scott Avenue, ,Glenshaw,PA,15116,0,705 Scott Avenue, ,Glenshaw,PA,15116,0,Principal,Mr,Ian, ,Miller, , 
-79.963345262066795,40.527360781251105,224,103028302,Shaler Area SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-09-22T00:00:00.000Z,http://www.sasd.k12.pa.us,1800 Mount Royal Blvd, ,Glenshaw,PA,15116,2117,1800 Mount Royal Blvd, ,Glenshaw,PA,15116,2117,(412)492-1200, ,Superintendent,Mr,Sean, ,Aiken, ,(412)492-1200,2801,Regular School,103028302,8002,Shaler Area MS,2017-2018,7-8,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2008-07-01T00:00:00.000Z, ,(412)492-1200,2500,1810 Mt Royal Blvd, ,Glenshaw,PA,15116,0,1810 Mt Royal Blvd, ,Glenshaw,PA,15116,0,Principal,Mr,Martin, ,Martynuska, , 
-79.848392854282565,40.322204387124323,225,103028653,South Allegheny SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.southallegheny.org/,2743 Washington Blvd, ,Mc Keesport,PA,15133,2017,2743 Washington Blvd, ,Mc Keesport,PA,15133,2017,(412)675-3070,1101,Acting Superintendent,Mrs,Alisa,D,King, ,(412)675-3070,1101,Regular School,103028653,438,South Allegheny Early Childhood Ctr,2017-2018,K5F-1,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2000-07-11T00:00:00.000Z,http://www.southallegheny.org,(412)675-3070,3141,1 Glendale Avenue, ,McKeesport,PA,15133,0,1 Glendale Avenue, ,McKeesport,PA,15133,0,Principal,Mrs,Katelyn, ,Vogel, , 
-79.867983645476983,40.323824902221304,226,103028653,South Allegheny SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.southallegheny.org/,2743 Washington Blvd, ,Mc Keesport,PA,15133,2017,2743 Washington Blvd, ,Mc Keesport,PA,15133,2017,(412)675-3070,1101,Acting Superintendent,Mrs,Alisa,D,King, ,(412)675-3070,1101,Regular School,103028653,440,South Allegheny MS/HS,2017-2018,7-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,2000-07-17T00:00:00.000Z, ,(412)675-3070,1201,2743 Washington Blvd, ,Mc Keesport,PA,15133,2017,2743 Washington Blvd, ,Mc Keesport,PA,15133,2017,Principal,Mr,Jeffrey, ,Solomon, , 
-79.877889083349032,40.33035472319213,227,103028653,South Allegheny SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.southallegheny.org/,2743 Washington Blvd, ,Mc Keesport,PA,15133,2017,2743 Washington Blvd, ,Mc Keesport,PA,15133,2017,(412)675-3070,1101,Acting Superintendent,Mrs,Alisa,D,King, ,(412)675-3070,1101,Regular School,103028653,7751,South Allegheny El Sch,2017-2018,2-6,ELEMENTARY,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2003-01-07T00:00:00.000Z, ,(412)675-3070,2302,1707 Washington Boulevard, ,Port Vue,PA,15133,0,1707 Washington Boulevard, ,Port Vue,PA,15133,0,Principal Grades 5-6,Mr,Marc,R,Mayer, , 
-80.170411978198359,40.375808065768403,228,103028703,South Fayette Township SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-09-22T00:00:00.000Z,http://www.southfayette.org,3680 Old Oakdale Rd, ,McDonald,PA,15057,2580,3680 Old Oakdale Rd, ,McDonald,PA,15057,2580,(412)221-4542,413,Superintendent,Dr,Kenneth,F,Lockette, ,(412)221-4542,413,Regular School,103028703,468,South Fayette Twp El Sch,2017-2018,K5H-2,ELEMENTARY,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1997-06-30T00:00:00.000Z, ,(412)221-4542, ,3620 Old Oakdale Rd, ,McDonald,PA,15057,2580,3620 Old Oakdale Rd, ,McDonald,PA,15057,2580,Principal,Mrs,Laurie,M,Gray, , 
-80.16724457060883,40.375150233060964,229,103028703,South Fayette Township SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-09-22T00:00:00.000Z,http://www.southfayette.org,3680 Old Oakdale Rd, ,McDonald,PA,15057,2580,3680 Old Oakdale Rd, ,McDonald,PA,15057,2580,(412)221-4542,413,Superintendent,Dr,Kenneth,F,Lockette, ,(412)221-4542,413,Regular School,103028703,470,South Fayette Twp HS,2017-2018,9-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,1999-07-06T00:00:00.000Z, ,(412)221-4542, ,3640 Old Oakdale Rd, ,McDonald,PA,15057,2580,3640 Old Oakdale Rd, ,McDonald,PA,15057,2580,Principal,Mr,Aaron,T,Skrbin, , 
-80.170968458465708,40.377378638816104,230,103028703,South Fayette Township SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-09-22T00:00:00.000Z,http://www.southfayette.org,3680 Old Oakdale Rd, ,McDonald,PA,15057,2580,3680 Old Oakdale Rd, ,McDonald,PA,15057,2580,(412)221-4542,413,Superintendent,Dr,Kenneth,F,Lockette, ,(412)221-4542,413,Regular School,103028703,7490,South Fayette MS,2017-2018,"6,7-8",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1999-07-06T00:00:00.000Z, ,(412)221-4542, ,3700 Old Oakdale Rd, ,McDonald,PA,15057,2580,3700 Old Oakdale Rd, ,McDonald,PA,15057,2580,Principal,Ms,Kristin,M,Deichler, , 
-80.16853239719677,40.373581210179943,231,103028703,South Fayette Township SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-09-22T00:00:00.000Z,http://www.southfayette.org,3680 Old Oakdale Rd, ,McDonald,PA,15057,2580,3680 Old Oakdale Rd, ,McDonald,PA,15057,2580,(412)221-4542,413,Superintendent,Dr,Kenneth,F,Lockette, ,(412)221-4542,413,Regular School,103028703,8263,South Fayette Intermediate Sch,2017-2018,3-5,ELEMENTARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2013-07-01T00:00:00.000Z, ,(412)221-4542, ,1200 Lt Will Way, ,McDonald,PA,15057,0,1200 Lt Will Way, ,McDonald,PA,15057,0,Principal,Mr,Thomas,D,Kaminski, , 
-79.991930865336471,40.299589984513709,232,103028753,South Park SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.sparksd.org,2005 Eagle Ridge Rd, ,South Park,PA,15129,8885,2005 Eagle Ridge Rd, ,South Park,PA,15129,8885,(412)655-3111,1000,Superintendent,Mr,Wayne, ,Gdovic, ,(412)655-3111,0,Regular School,103028753,467,South Park SHS,2017-2018,9-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,1997-11-10T00:00:00.000Z,http://sphs.sparksd.org,(412)655-3111,2000,2005 Eagle Ridge Dr, ,South Park,PA,15129,8885,2005 Eagle Ridge Dr, ,South Park,PA,15129,8885,Principal,Mr,David, ,Palmer, , 
-80.012741438431007,40.294842719344935,233,103028753,South Park SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.sparksd.org,2005 Eagle Ridge Rd, ,South Park,PA,15129,8885,2005 Eagle Ridge Rd, ,South Park,PA,15129,8885,(412)655-3111,1000,Superintendent,Mr,Wayne, ,Gdovic, ,(412)655-3111,0,Regular School,103028753,6906,South Park MS,2017-2018,"5-6,7-8",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1998-06-24T00:00:00.000Z,http://spms.sparksd.org,(412)655-3111,3000,2500 Stewart Rd, ,South Park,PA,15129,9138,2500 Stewart Rd, ,South Park,PA,15129,9138,Principal,Mr,Kevin, ,Monaghan, , 
-79.987411516600559,40.300879172197547,234,103028753,South Park SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.sparksd.org,2005 Eagle Ridge Rd, ,South Park,PA,15129,8885,2005 Eagle Ridge Rd, ,South Park,PA,15129,8885,(412)655-3111,1000,Superintendent,Mr,Wayne, ,Gdovic, ,(412)655-3111,0,Regular School,103028753,7682,South Park Elem Center,2017-2018,"K5H,1-4",ELEMENTARY,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2001-06-29T00:00:00.000Z,http://spec.sparksd.org/,(412)655-3111,4000,2001 Eagle Pride Lane, ,South Park,PA,15129,8885,2001 Eagle Pride Lane, ,South Park,PA,15129,8885,Principal,Dr,Louis,R,Furman, , 
-79.746388656104131,40.434637698156038,235,103023410,Spectrum CS,Charter School,3,Allegheny IU 3,Allegheny,Open,2000-06-08T00:00:00.000Z,http://www.spectrumcharterschool.org,4369 Northern Pike, ,Monroeville,PA,15146,0,4369 Northern Pike, ,Monroeville,PA,15146,0,(412)374-8130, ,Chief Executive Officer,Ms,Michelle,A,Johnson, ,(412)374-8130,0,Regular School,103023410,7648,Spectrum CS,2017-2018,7-SUG,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Allegheny,Open,2000-10-17T00:00:00.000Z,http://www.SpectrumCharterSchool.org,(412)374-8130, ,4369 Northern Pike, ,Monroeville,PA,15146,2807,4369 Northern Pike, ,Monroeville,PA,15146,2807,Chief Executive Officer,Ms,Michelle,A,Johnson, ,FALSE
-79.937492589911244,40.321784982986024,236,103028807,Steel Center for Career and Technical Education,Career and Technical Center,3,Allegheny IU 3,Allegheny,Open,1990-07-06T00:00:00.000Z,http://www.steelcentertech.com,565 N. Lewis Run Road, ,Jefferson Hills,PA,15025,3711,565 N. Lewis Run Road, ,Jefferson Hills,PA,15025,3711,(412)469-3200, ,Director Vocational Education,Mr,Kevin,E,Rice, ,(412)469-3200,6741,Occupational CTC,103028807,6113,Steel Center for Career and Technical Education,2017-2018,9-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,1999-12-09T00:00:00.000Z,http://www.steelcentertech.com,(412)469-3200, ,565 N. Lewis Run Road, ,Jefferson Hills,PA,15025,3711,565 N. Lewis Run Road, ,Jefferson Hills,PA,15025,3711,Director Vocational Education,Mr,Kevin,E,Rice, , 
-79.907762788989444,40.404871335126096,237,103028833,Steel Valley SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.Steelvalleysd.org,220 E Oliver Rd, ,Munhall,PA,15120,2759,220 E Oliver Rd, ,Munhall,PA,15120,2759,(412)464-3600, ,Superintendent,Mr,Edward,A,Wehrer, , ,0,Regular School,103028833,193,Barrett El Sch,2017-2018,K5F-4,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2000-08-10T00:00:00.000Z, ,(412)464-3600, ,221 E 12th Ave, ,Homestead,PA,15120,1634,221 E 12th Ave, ,Homestead,PA,15120,1634,Principal,Mr,Kevin, ,Walsh, , 
